"morphotype" "amount" "plot" "tree" "date" "adult.larvae" "family" "morph" "bio" "totbio" "morphplot" "plant_bio" "guild" "treat"
"533" "orth019" 2 "w1g6p6" "piptar" "7/12/2016" "L" "orth" "orth019" 3.23117909348423 6.46235818696846 "orthw1g6p6" 3.13 "herbivore" "control"
"534" "orth020" 2 "w1g6p6" "piptar" "7/12/2016" "L" "orth" "orth020" 15.9052173639475 31.810434727895 "orthw1g6p6" 3.13 "herbivore" "control"
"535" "orth043" 1 "w1g6p6" "piptar" "7/12/2016" "L" "orth" "orth043" 5.12348331744905 5.12348331744905 "orthw1g6p6" 3.13 "herbivore" "control"
"536" "orth013" 2 "w1g6p6" "piptar" "7/12/2016" "L" "orth" "orth013" 33.2042105386573 66.4084210773146 "orthw1g6p6" 3.13 "herbivore" "control"
"537" "orth031" 1 "w1g6p6" "piptar" "7/12/2016" "L" "orth" "orth031" 143.302888147005 143.302888147005 "orthw1g6p6" 3.13 "herbivore" "control"
"538" "orth074" 1 "w1g6p6" "piptar" "7/12/2016" "L" "orth" "orth074" 108.838212495239 108.838212495239 "orthw1g6p6" 3.13 "herbivore" "control"
"539" "orth012" 1 "w1g5p6" "piptar" "" "" "orth" "orth012" 44.1207604967473 44.1207604967473 "orthw1g5p6" 1.725 "herbivore" "weevil125"
"540" "orth013" 1 "w1g5p6" "piptar" "" "" "orth" "orth013" 33.2042105386573 33.2042105386573 "orthw1g5p6" 1.725 "herbivore" "weevil125"
"541" "orth002" 1 "w1g5p6" "piptar" "" "" "orth" "orth002" 4.71982706775403 4.71982706775403 "orthw1g5p6" 1.725 "herbivore" "weevil125"
"542" "orth006" 1 "w1g5p6" "piptar" "" "" "orth" "orth006" 25.3206288031699 25.3206288031699 "orthw1g5p6" 1.725 "herbivore" "weevil125"
"543" "orth014" 1 "w1g5p6" "piptar" "" "" "orth" "orth014" 5.23029175638737 5.23029175638737 "orthw1g5p6" 1.725 "herbivore" "weevil125"
"544" "orth015" 1 "w1g5p6" "tricpl" "" "" "orth" "orth015" 15.4518541860732 15.4518541860732 "orthw1g5p6" 2.245 "herbivore" "weevil125"
"545" "orth016" 1 "w1g5p6" "tricpl" "" "" "orth" "orth016" 35.7844902986798 35.7844902986798 "orthw1g5p6" 2.245 "herbivore" "weevil125"
"546" "orth017" 1 "w1g5p6" "tricpl" "" "" "orth" "orth017" 450.094895979775 450.094895979775 "orthw1g5p6" 2.245 "herbivore" "weevil125"
"547" "aran011" 1 "w1g5p5" "macaqu" "" "" "aran" "aran011" 4.83204407818838 4.83204407818838 "aranw1g5p5" 9.1 "art_pred" "insecticide"
"548" "orth032" 1 "w1g5p5" "macaqu" "" "" "orth" "orth032" 1126.98061122298 1126.98061122298 "orthw1g5p5" 9.1 "herbivore" "insecticide"
"549" "orth015" 1 "w1g5p5" "ficuco" "" "" "orth" "orth015" 15.4518541860732 15.4518541860732 "orthw1g5p5" 5.42 "herbivore" "insecticide"
"550" "orth020" 1 "w1g5p5" "prems1" "" "" "orth" "orth020" 15.9052173639475 15.9052173639475 "orthw1g5p5" 1.99 "herbivore" "insecticide"
"551" "homo011" 1 "w1g1p3" "tremor" "8/17/2016" "" "homo" "homo011" 2.00739122290506 2.00739122290506 "homow1g1p3" 20.085 "herbivore" "control"
"552" "homo003" 1 "w1g5p4" "melamu" "7/19/2016" "A" "homo" "homo003" 1.76271323766096 1.76271323766096 "homow1g5p4" 44.84 "herbivore" "weevil25"
"553" "hemi020" 1 "w1g6p5" "piptar" "7/11/2016" "" "hemi" "hemi020" 78.3871019219208 78.3871019219208 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"554" "hemi073" 1 "w1g5p4" "melamu" "7/19/2016" "" "hemi" "hemi073" 2.05904006327934 2.05904006327934 "hemiw1g5p4" 44.84 "herbivore" "weevil25"
"555" "hemi078" 1 "w1g4p4" "melos1" "7/28/2016" "" "hemi" "hemi078" 11.6151570885247 11.6151570885247 "hemiw1g4p4" 152.895 "herbivore" "weevil25"
"556" "hemi078" 1 "w1g5p1" "tricpl" "7/20/2016" "" "hemi" "hemi078" 11.6151570885247 11.6151570885247 "hemiw1g5p1" 6.58 "herbivore" "control"
"557" "hemi078" 1 "w1g5p5" "piptar" "7/22/2016" "" "hemi" "hemi078" 11.6151570885247 11.6151570885247 "hemiw1g5p5" 250.8006 "herbivore" "insecticide"
"558" "hemi081" 1 "w1g3p1" "piptar" "8/3/2016" "" "hemi" "hemi081" 2.93551634759716 2.93551634759716 "hemiw1g3p1" 62.55 "herbivore" "weevil25"
"559" "hemi016" 1 "w1g5p5" "piptar" "7/22/2016" "" "hemi" "hemi016" 3.27744209453254 3.27744209453254 "hemiw1g5p5" 250.8006 "herbivore" "insecticide"
"560" "hemi089" 1 "w1g5p5" "piptar" "7/22/2016" "" "hemi" "hemi089" 16.3370918334816 16.3370918334816 "hemiw1g5p5" 250.8006 "herbivore" "insecticide"
"561" "hemi090" 1 "w1g6p5" "melamu" "7/11/2016" "" "hemi" "hemi090" 16.7910458363609 16.7910458363609 "hemiw1g6p5" 7.905 "herbivore" "weevil25"
"562" "hemi059" 5 "w1g2p4" "piptar" "8/13/2016" "" "hemi" "hemi059" 2.46898997288177 12.3449498644089 "hemiw1g2p4" 49.015 "herbivore" "weevil25"
"563" "hemi059" 2 "w1g1p3" "piptar" "8/17/2016" "" "hemi" "hemi059" 2.46898997288177 4.93797994576354 "hemiw1g1p3" 1.89 "herbivore" "control"
"564" "hemi006" 1 "w1g6p5" "piptar" "7/11/2016" "" "hemi" "hemi006" 2.86542083416912 2.86542083416912 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"565" "hemi016" 1 "w1g5p1" "macata" "7/20/2016" "" "hemi" "hemi016" 3.27744209453254 3.27744209453254 "hemiw1g5p1" 0.675 "herbivore" "control"
"566" "hemi059" 1 "w1g6p6" "piptar" "7/12/2016" "" "hemi" "hemi059" 2.46898997288177 2.46898997288177 "hemiw1g6p6" 3.13 "herbivore" "control"
"567" "hemi093" 1 "w1g6p5" "tremor" "7/11/2016" "" "hemi" "hemi093" 2.56635300287647 2.56635300287647 "hemiw1g6p5" 19.81 "herbivore" "weevil25"
"568" "hemi053" 1 "w1g6p5" "piptar" "7/11/2016" "" "hemi" "hemi053" 7.6133804595067 7.6133804595067 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"569" "hemi031" 1 "w1g2p6" "viteco" "8/6/2016" "" "hemi" "hemi031" 6.25250431313018 6.25250431313018 "hemiw1g2p6" 1.11 "herbivore" "control"
"570" "hemi092" 1 "w1g3p5" "piptar" "8/2/2016" "" "hemi" "hemi092" 7.75502893354111 7.75502893354111 "hemiw1g3p5" 109.095 "herbivore" "insecticide"
"571" "hemi009" 1 "w1g4p1" "melos1" "7/27/2016" "" "hemi" "hemi009" 1.14419568298832 1.14419568298832 "hemiw1g4p1" 128.97 "herbivore" "control"
"572" "hemi039" 1 "w1g4p1" "melos1" "7/27/2016" "" "hemi" "hemi039" 1.90796084039534 1.90796084039534 "hemiw1g4p1" 128.97 "herbivore" "control"
"573" "hemi093" 1 "w1g6p5" "tremor" "7/11/2016" "" "hemi" "hemi093" 2.56635300287647 2.56635300287647 "hemiw1g6p5" 19.81 "herbivore" "weevil25"
"574" "hemi094" 2 "w1g2p5" "piptar" "8/12/2016" "" "hemi" "hemi094" 2.59899133656924 5.19798267313848 "hemiw1g2p5" 57.745 "herbivore" "insecticide"
"575" "hemi094" 1 "w1g1p5" "commba" "8/18/2016" "" "hemi" "hemi094" 2.59899133656924 2.59899133656924 "hemiw1g1p5" 0.18846 "herbivore" "weevil25"
"576" "hemi094" 105 "w1g2p6" "piptar" "8/13/2016" "" "hemi" "hemi094" 2.59899133656924 272.89409033977 "hemiw1g2p6" 8.615 "herbivore" "control"
"577" "hemi094" 2 "w1g5p5" "piptar" "7/22/2016" "" "hemi" "hemi094" 2.59899133656924 5.19798267313848 "hemiw1g5p5" 250.8006 "herbivore" "insecticide"
"578" "hemi094" 13 "w1g3p1" "piptar" "8/3/2016" "" "hemi" "hemi094" 2.59899133656924 33.7868873754001 "hemiw1g3p1" 62.55 "herbivore" "weevil25"
"579" "hemi094" 13 "w1g3p2" "piptar" "8/5/2016" "" "hemi" "hemi094" 2.59899133656924 33.7868873754001 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"580" "hemi094" 22 "w1g6p3" "piptar" "7/14/2016" "" "hemi" "hemi094" 2.59899133656924 57.1778094045233 "hemiw1g6p3" 82.59 "herbivore" "insecticide"
"581" "hemi094" 3 "w1g6p1" "piptar" "7/15/2016" "" "hemi" "hemi094" 2.59899133656924 7.79697400970772 "hemiw1g6p1" 4.535 "herbivore" "weevil125"
"582" "hemi094" 1 "w1g2p6" "piptar" "8/6/2016" "" "hemi" "hemi094" 2.59899133656924 2.59899133656924 "hemiw1g2p6" 8.615 "herbivore" "control"
"583" "hemi094" 33 "w1g6p5" "piptar" "7/11/2016" "" "hemi" "hemi094" 2.59899133656924 85.7667141067849 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"584" "hemi094" 11 "w1g1p3" "piptar" "8/17/2016" "" "hemi" "hemi094" 2.59899133656924 28.5889047022616 "hemiw1g1p3" 1.89 "herbivore" "control"
"585" "hemi094" 2 "w1g6p5" "tricpl" "7/11/2016" "" "hemi" "hemi094" 2.59899133656924 5.19798267313848 "hemiw1g6p5" 14.245 "herbivore" "weevil25"
"586" "hemi094" 9 "w1g3p3" "piptar" "8/4/2016" "" "hemi" "hemi094" 2.59899133656924 23.3909220291232 "hemiw1g3p3" 100.475 "herbivore" "control"
"587" "hemi094" 1 "w1g1p2" "tremor" "8/15/2016" "" "hemi" "hemi094" 2.59899133656924 2.59899133656924 "hemiw1g1p2" 3.78 "herbivore" "weevil125"
"588" "hemi094" 5 "w1g1p5" "piptar" "8/18/2016" "" "hemi" "hemi094" 2.59899133656924 12.9949566828462 "hemiw1g1p5" 11.485 "herbivore" "weevil25"
"589" "hemi094" 2 "w1g6p6" "piptar" "7/12/2016" "" "hemi" "hemi094" 2.59899133656924 5.19798267313848 "hemiw1g6p6" 3.13 "herbivore" "control"
"590" "hemi094" 28 "w1g3p5" "piptar" "8/2/2016" "" "hemi" "hemi094" 2.59899133656924 72.7717574239387 "hemiw1g3p5" 109.095 "herbivore" "insecticide"
"591" "hemi094" 2 "w1g6p5" "tremor" "7/11/2016" "" "hemi" "hemi094" 2.59899133656924 5.19798267313848 "hemiw1g6p5" 19.81 "herbivore" "weevil25"
"592" "aran009" 1 "w1g5p4" "piptar" "7/19/2016" "" "aran" "aran009" 8.55380769717215 8.55380769717215 "aranw1g5p4" 9.045 "art_pred" "weevil25"
"593" "aran009" 1 "w1g2p4" "piptar" "8/13/2016" "" "aran" "aran009" 8.55380769717215 8.55380769717215 "aranw1g2p4" 49.015 "art_pred" "weevil25"
"594" "aran036" 1 "w1g2p4" "piptar" "8/13/2016" "" "aran" "aran036" 2.72980299555887 2.72980299555887 "aranw1g2p4" 49.015 "art_pred" "weevil25"
"595" "aran040" 1 "w1g2p4" "piptar" "8/13/2016" "" "aran" "aran040" 7.57084101508172 7.57084101508172 "aranw1g2p4" 49.015 "art_pred" "weevil25"
"596" "aran073" 1 "w1g4p1" "melos1" "7/27/2016" "" "aran" "aran073" 2.91994703509741 2.91994703509741 "aranw1g4p1" 128.97 "art_pred" "control"
"597" "aran019" 1 "w1g4p4" "melos1" "7/28/2016" "" "aran" "aran019" 3.43064399764577 3.43064399764577 "aranw1g4p4" 152.895 "art_pred" "weevil25"
"598" "aran023" 1 "w1g3p3" "piptar" "8/4/2016" "" "aran" "aran023" 1.0093948507126 1.0093948507126 "aranw1g3p3" 100.475 "art_pred" "control"
"599" "aran033" 1 "w1g6p6" "piptar" "7/12/2016" "" "aran" "aran033" 15.1757132715679 15.1757132715679 "aranw1g6p6" 3.13 "art_pred" "control"
"600" "aran043" 1 "w1g5p5" "piptar" "7/22/2016" "" "aran" "aran043" 1.22380137939612 1.22380137939612 "aranw1g5p5" 250.8006 "art_pred" "insecticide"
"601" "aran084" 1 "w1g4p4" "melos1" "7/28/2016" "" "aran" "aran084" 5.83714917207813 5.83714917207813 "aranw1g4p4" 152.895 "art_pred" "weevil25"
"602" "aran067" 1 "w1g6p5" "piptar" "7/11/2016" "" "aran" "aran067" 1.5625764354635 1.5625764354635 "aranw1g6p5" 33.6 "art_pred" "weevil25"
"603" "aran075" 1 "w1g3p3" "piptar" "8/4/2016" "" "aran" "aran075" 1.33471272859841 1.33471272859841 "aranw1g3p3" 100.475 "art_pred" "control"
"604" "aran020" 1 "w1g5p5" "tricpl" "7/9/2016" "" "aran" "aran020" 1.21710451763536 1.21710451763536 "aranw1g5p5" 0.06314 "art_pred" "insecticide"
"605" "hemi002" 2 "w1g3p2" "piptar" "" "" "hemi" "hemi002" 19.1394598007963 38.2789196015926 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"606" "hemi001" 1 "w1g3p2" "piptar" "" "" "hemi" "hemi001" 17.1481275649485 17.1481275649485 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"607" "hemi006" 3 "w1g3p2" "piptar" "" "" "hemi" "hemi006" 2.86542083416912 8.59626250250736 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"608" "hemi020" 1 "w1g3p2" "piptar" "" "" "hemi" "hemi020" 78.3871019219208 78.3871019219208 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"609" "homo001" 3 "w1g3p2" "piptar" "" "" "homo" "homo001" 3.67410554046507 11.0223166213952 "homow1g3p2" 16.75 "herbivore" "weevil125"
"610" "homo004" 30 "w1g3p2" "piptar" "" "" "homo" "homo004" 4.72181164926667 141.654349478 "homow1g3p2" 16.75 "herbivore" "weevil125"
"611" "homo006" 5 "w1g3p2" "piptar" "" "" "homo" "homo006" 2.02992713130591 10.1496356565296 "homow1g3p2" 16.75 "herbivore" "weevil125"
"612" "homo007" 1 "w1g3p2" "piptar" "" "" "homo" "homo007" 2.69384452828302 2.69384452828302 "homow1g3p2" 16.75 "herbivore" "weevil125"
"613" "hemi009" 1 "w1g3p2" "piptar" "" "" "hemi" "hemi009" 1.14419568298832 1.14419568298832 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"614" "hemi013" 1 "w1g3p2" "piptar" "" "" "hemi" "hemi013" 24.5459962781508 24.5459962781508 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"615" "hemi014" 4 "w1g3p2" "piptar" "" "" "hemi" "hemi014" 11.706649386448 46.826597545792 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"616" "hemi015" 1 "w1g3p2" "piptar" "" "" "hemi" "hemi015" 37.8344035616122 37.8344035616122 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"617" "hemi016" 1 "w1g3p2" "piptar" "" "" "hemi" "hemi016" 3.27744209453254 3.27744209453254 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"618" "hemi017" 7 "w1g3p2" "piptar" "" "" "hemi" "hemi017" 5.4905036465177 38.4335255256239 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"619" "hemi018" 1 "w1g3p2" "piptar" "" "" "hemi" "hemi018" 8.82272551692584 8.82272551692584 "hemiw1g3p2" 16.75 "herbivore" "weevil125"
"620" "homo008" 2 "w1g3p2" "piptar" "" "" "homo" "homo008" 8.24012494806691 16.4802498961338 "homow1g3p2" 16.75 "herbivore" "weevil125"
"621" "homo009" 3 "w1g3p2" "piptar" "" "" "homo" "homo009" 3.08111528969412 9.24334586908236 "homow1g3p2" 16.75 "herbivore" "weevil125"
"622" "homo010" 1 "w1g3p2" "piptar" "" "" "homo" "homo010" 3.19727945329196 3.19727945329196 "homow1g3p2" 16.75 "herbivore" "weevil125"
"623" "homo004" 1 "w1g3p2" "homano" "" "" "homo" "homo004" 4.72181164926667 4.72181164926667 "homow1g3p2" 0.38953 "herbivore" "weevil125"
"624" "homo008" 1 "w1g3p2" "melamu" "" "" "homo" "homo008" 8.24012494806691 8.24012494806691 "homow1g3p2" 10.25 "herbivore" "weevil125"
"625" "homo004" 26 "w1g3p2" "melamu" "" "" "homo" "homo004" 4.72181164926667 122.767102880933 "homow1g3p2" 10.25 "herbivore" "weevil125"
"626" "hemi012" 1 "w1g3p2" "melamu" "" "" "hemi" "hemi012" 5.83096720239854 5.83096720239854 "hemiw1g3p2" 10.25 "herbivore" "weevil125"
"627" "hemi009" 2 "w1g3p2" "melamu" "" "" "hemi" "hemi009" 1.14419568298832 2.28839136597664 "hemiw1g3p2" 10.25 "herbivore" "weevil125"
"628" "homo005" 2 "w1g3p2" "ficucp" "" "" "homo" "homo005" 3.84155433188636 7.68310866377272 "homow1g3p2" 4.81 "herbivore" "weevil125"
"629" "homo004" 29 "w1g3p2" "ficucp" "" "" "homo" "homo004" 4.72181164926667 136.932537828733 "homow1g3p2" 4.81 "herbivore" "weevil125"
"630" "hemi012" 1 "w1g3p2" "ficucp" "" "" "hemi" "hemi012" 5.83096720239854 5.83096720239854 "hemiw1g3p2" 4.81 "herbivore" "weevil125"
"631" "hemi014" 2 "w1g3p2" "ficucp" "" "" "hemi" "hemi014" 11.706649386448 23.413298772896 "hemiw1g3p2" 4.81 "herbivore" "weevil125"
"632" "hemi017" 2 "w1g3p2" "ficucp" "" "" "hemi" "hemi017" 5.4905036465177 10.9810072930354 "hemiw1g3p2" 4.81 "herbivore" "weevil125"
"633" "hemi019" 10 "w1g3p2" "ficucp" "" "" "hemi" "hemi019" 13.8121476502101 138.121476502101 "hemiw1g3p2" 4.81 "herbivore" "weevil125"
"634" "hemi021" 2 "w1g3p2" "ficucp" "" "" "hemi" "hemi021" 147.791124238602 295.582248477204 "hemiw1g3p2" 4.81 "herbivore" "weevil125"
"635" "homo008" 3 "w1g3p2" "ficucp" "" "" "homo" "homo008" 8.24012494806691 24.7203748442007 "homow1g3p2" 4.81 "herbivore" "weevil125"
"636" "hemi022" 1 "w1g3p2" "ficucp" "" "" "hemi" "hemi022" 1.12885889572968 1.12885889572968 "hemiw1g3p2" 4.81 "herbivore" "weevil125"
"637" "homo004" 7 "w1g1p2" "tremor" "" "" "homo" "homo004" 4.72181164926667 33.0526815448667 "homow1g1p2" 3.78 "herbivore" "weevil125"
"638" "homo005" 1 "w1g1p2" "tremor" "" "" "homo" "homo005" 3.84155433188636 3.84155433188636 "homow1g1p2" 3.78 "herbivore" "weevil125"
"639" "homo001" 2 "w1g1p2" "tremor" "" "" "homo" "homo001" 3.67410554046507 7.34821108093014 "homow1g1p2" 3.78 "herbivore" "weevil125"
"640" "homo002" 1 "w1g1p2" "tremor" "" "" "homo" "homo002" 2.58865362313686 2.58865362313686 "homow1g1p2" 3.78 "herbivore" "weevil125"
"641" "hemi006" 1 "w1g1p2" "tremor" "" "" "hemi" "hemi006" 2.86542083416912 2.86542083416912 "hemiw1g1p2" 3.78 "herbivore" "weevil125"
"642" "homo011" 5 "w1g1p2" "tremor" "" "" "homo" "homo011" 2.00739122290506 10.0369561145253 "homow1g1p2" 3.78 "herbivore" "weevil125"
"643" "hemi002" 2 "w1g5p6" "piptar" "" "" "hemi" "hemi002" 19.1394598007963 38.2789196015926 "hemiw1g5p6" 1.725 "herbivore" "weevil125"
"644" "homo004" 2 "w1g2p6" "macata" "" "" "homo" "homo004" 4.72181164926667 9.44362329853334 "homow1g2p6" 1.088 "herbivore" "control"
"645" "homo004" 2 "w1g2p6" "viteco" "" "" "homo" "homo004" 4.72181164926667 9.44362329853334 "homow1g2p6" 1.11 "herbivore" "control"
"646" "homo006" 2 "w1g2p6" "viteco" "" "" "homo" "homo006" 2.02992713130591 4.05985426261182 "homow1g2p6" 1.11 "herbivore" "control"
"647" "hemi002" 2 "w1g2p6" "viteco" "" "" "hemi" "hemi002" 19.1394598007963 38.2789196015926 "hemiw1g2p6" 1.11 "herbivore" "control"
"648" "hemi006" 1 "w1g2p6" "viteco" "" "" "hemi" "hemi006" 2.86542083416912 2.86542083416912 "hemiw1g2p6" 1.11 "herbivore" "control"
"649" "hemi012" 1 "w1g2p6" "viteco" "" "" "hemi" "hemi012" 5.83096720239854 5.83096720239854 "hemiw1g2p6" 1.11 "herbivore" "control"
"650" "hemi028" 1 "w1g2p6" "viteco" "" "" "hemi" "hemi028" 18.7573615902145 18.7573615902145 "hemiw1g2p6" 1.11 "herbivore" "control"
"651" "hemi028" 3 "w1g2p6" "melamu" "" "" "hemi" "hemi028" 18.7573615902145 56.2720847706435 "hemiw1g2p6" 59.81 "herbivore" "control"
"652" "homo008" 2 "w1g2p6" "melamu" "" "" "homo" "homo008" 8.24012494806691 16.4802498961338 "homow1g2p6" 59.81 "herbivore" "control"
"653" "hemi003" 3 "w1g2p6" "melamu" "" "" "hemi" "hemi003" 14.2218751879758 42.6656255639274 "hemiw1g2p6" 59.81 "herbivore" "control"
"654" "hemi032" 1 "w1g2p6" "melamu" "" "" "hemi" "hemi032" 41.7194015379173 41.7194015379173 "hemiw1g2p6" 59.81 "herbivore" "control"
"655" "hemi033" 1 "w1g2p6" "melamu" "" "" "hemi" "hemi033" 64.7805102648611 64.7805102648611 "hemiw1g2p6" 59.81 "herbivore" "control"
"656" "hemi010" 15 "w1g2p6" "melamu" "" "" "hemi" "hemi010" 2.06535714291039 30.9803571436558 "hemiw1g2p6" 59.81 "herbivore" "control"
"657" "hemi009" 23 "w1g2p6" "melamu" "" "" "hemi" "hemi009" 1.14419568298832 26.3165007087314 "hemiw1g2p6" 59.81 "herbivore" "control"
"658" "hemi011" 31 "w1g2p6" "melamu" "" "" "hemi" "hemi011" 7.75502893354111 240.405896939774 "hemiw1g2p6" 59.81 "herbivore" "control"
"659" "hemi012" 42 "w1g2p6" "melamu" "" "" "hemi" "hemi012" 5.83096720239854 244.900622500739 "hemiw1g2p6" 59.81 "herbivore" "control"
"660" "hemi008" 32 "w1g2p6" "melamu" "" "" "hemi" "hemi008" 1.52495759313779 48.7986429804093 "hemiw1g2p6" 59.81 "herbivore" "control"
"661" "homo004" 8 "w1g6p5" "tremor" "" "" "homo" "homo004" 4.72181164926667 37.7744931941334 "homow1g6p5" 19.81 "herbivore" "weevil25"
"662" "homo001" 2 "w1g6p5" "tremor" "" "" "homo" "homo001" 3.67410554046507 7.34821108093014 "homow1g6p5" 19.81 "herbivore" "weevil25"
"663" "homo012" 2 "w1g6p5" "tremor" "" "" "homo" "homo012" 5.56157056973325 11.1231411394665 "homow1g6p5" 19.81 "herbivore" "weevil25"
"664" "hemi001" 5 "w1g6p5" "tremor" "" "" "hemi" "hemi001" 17.1481275649485 85.7406378247425 "hemiw1g6p5" 19.81 "herbivore" "weevil25"
"665" "hemi002" 1 "w1g6p5" "tremor" "" "" "hemi" "hemi002" 19.1394598007963 19.1394598007963 "hemiw1g6p5" 19.81 "herbivore" "weevil25"
"666" "hemi034" 1 "w1g6p5" "tremor" "" "" "hemi" "hemi034" 3.33134846507344 3.33134846507344 "hemiw1g6p5" 19.81 "herbivore" "weevil25"
"667" "hemi035" 4 "w1g6p5" "tremor" "" "" "hemi" "hemi035" 9.51265051568291 38.0506020627316 "hemiw1g6p5" 19.81 "herbivore" "weevil25"
"668" "hemi036" 1 "w1g6p5" "tremor" "" "" "hemi" "hemi036" 6.623065157584 6.623065157584 "hemiw1g6p5" 19.81 "herbivore" "weevil25"
"669" "hemi037" 2 "w1g6p5" "melamu" "" "" "hemi" "hemi037" 66.5427374076224 133.085474815245 "hemiw1g6p5" 7.905 "herbivore" "weevil25"
"670" "hemi038" 3 "w1g6p5" "melamu" "" "" "hemi" "hemi038" 4.52284944339065 13.568548330172 "hemiw1g6p5" 7.905 "herbivore" "weevil25"
"671" "hemi034" 1 "w1g6p5" "melamu" "" "" "hemi" "hemi034" 3.33134846507344 3.33134846507344 "hemiw1g6p5" 7.905 "herbivore" "weevil25"
"672" "hemi003" 1 "w1g6p5" "melamu" "" "" "hemi" "hemi003" 14.2218751879758 14.2218751879758 "hemiw1g6p5" 7.905 "herbivore" "weevil25"
"673" "hemi014" 1 "w1g6p5" "melamu" "" "" "hemi" "hemi014" 11.706649386448 11.706649386448 "hemiw1g6p5" 7.905 "herbivore" "weevil25"
"674" "hemi031" 1 "w1g6p5" "melamu" "" "" "hemi" "hemi031" 6.25250431313018 6.25250431313018 "hemiw1g6p5" 7.905 "herbivore" "weevil25"
"675" "hemi039" 11 "w1g6p5" "melamu" "" "" "hemi" "hemi039" 1.90796084039534 20.9875692443487 "hemiw1g6p5" 7.905 "herbivore" "weevil25"
"676" "hemi001" 18 "w1g6p5" "melamu" "" "" "hemi" "hemi001" 17.1481275649485 308.666296169073 "hemiw1g6p5" 7.905 "herbivore" "weevil25"
"677" "homo003" 1 "w1g6p5" "melamu" "" "" "homo" "homo003" 1.76271323766096 1.76271323766096 "homow1g6p5" 7.905 "herbivore" "weevil25"
"678" "homo004" 25 "w1g6p5" "melamu" "" "" "homo" "homo004" 4.72181164926667 118.045291231667 "homow1g6p5" 7.905 "herbivore" "weevil25"
"679" "homo001" 1 "w1g6p5" "piptar" "" "" "homo" "homo001" 3.67410554046507 3.67410554046507 "homow1g6p5" 33.6 "herbivore" "weevil25"
"680" "homo003" 3 "w1g6p5" "piptar" "" "" "homo" "homo003" 1.76271323766096 5.28813971298288 "homow1g6p5" 33.6 "herbivore" "weevil25"
"681" "homo009" 2 "w1g6p5" "piptar" "" "" "homo" "homo009" 3.08111528969412 6.16223057938824 "homow1g6p5" 33.6 "herbivore" "weevil25"
"682" "hemi030" 1 "w1g6p5" "piptar" "" "" "hemi" "hemi030" 19.907504333187 19.907504333187 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"683" "hemi025" 1 "w1g6p5" "piptar" "" "" "hemi" "hemi025" 48.3761332361779 48.3761332361779 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"684" "hemi003" 1 "w1g6p5" "piptar" "" "" "hemi" "hemi003" 14.2218751879758 14.2218751879758 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"685" "hemi018" 1 "w1g6p5" "piptar" "" "" "hemi" "hemi018" 8.82272551692584 8.82272551692584 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"686" "hemi014" 2 "w1g6p5" "piptar" "" "" "hemi" "hemi014" 11.706649386448 23.413298772896 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"687" "hemi002" 1 "w1g6p5" "piptar" "" "" "hemi" "hemi002" 19.1394598007963 19.1394598007963 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"688" "hemi001" 18 "w1g6p5" "piptar" "" "" "hemi" "hemi001" 17.1481275649485 308.666296169073 "hemiw1g6p5" 33.6 "herbivore" "weevil25"
"689" "homo004" 36 "w1g6p5" "piptar" "" "" "homo" "homo004" 4.72181164926667 169.9852193736 "homow1g6p5" 33.6 "herbivore" "weevil25"
"690" "homo002" 2 "w1g6p5" "piptar" "" "" "homo" "homo002" 2.58865362313686 5.17730724627372 "homow1g6p5" 33.6 "herbivore" "weevil25"
